"","year","month","day","hour","generation.biomass","generation.fossil.brown.coal.lignite","generation.fossil.gas","generation.fossil.hard.coal","generation.fossil.oil","generation.hydro.pumped.storage.consumption","generation.hydro.run.of.river.and.poundage","generation.hydro.water.reservoir","generation.nuclear","generation.other","generation.other.renewable","generation.solar","generation.waste","generation.wind.onshore","total.load.actual","price.actual"
"1535","2015","03","05",23,372,0,6132,2958,262,38,1364,5274,4012,82,71,32,144,2830,26623,55.43
"1536","2015","03","05",24,371,0,6120,3088,261,191,1356,4456,4015,81,70,31,143,2487,24758,52.7
"1537","2015","03","06",1,530,952,4376,7101,342,194,746,2223,4978,84,71,774,260,4423,26397,49.65
"1538","2015","03","06",2,528,934,4325,7084,334,395,704,1402,4972,85,71,735,261,4578,24928,46.44
"1539","2015","03","06",3,527,927,4082,6809,328,544,682,1330,4972,84,69,726,261,4556,23977,41.37
"1540","2015","03","06",4,523,944,4099,6600,298,597,685,1380,4973,84,70,728,259,4234,23593,39.41
"1541","2015","03","06",5,523,914,4247,6463,320,588,688,1629,4975,84,69,725,258,3632,23400,38.79
"1542","2015","03","06",6,527,953,4426,6692,320,435,680,1506,4975,84,69,679,258,3150,23745,45.04
"1543","2015","03","06",7,528,940,4443,6973,322,190,703,1968,4974,84,69,476,261,2813,25167,53.2
"1544","2015","03","06",8,524,958,4904,6999,344,0,774,2790,4973,84,66,454,262,2659,27428,61.94
"1545","2015","03","06",9,537,974,5028,7089,368,0,834,4160,4971,84,68,1119,263,2571,29921,67.38
"1546","2015","03","06",10,539,973,4886,7241,369,0,915,4291,4971,83,68,2893,264,2528,31099,72.79
"1547","2015","03","06",11,528,977,4780,7315,380,0,988,4356,4973,83,68,4087,263,2668,32003,70.29
"1548","2015","03","06",12,530,978,4907,7406,369,0,986,4582,4972,83,66,4613,262,2757,32810,66.52
"1549","2015","03","06",13,526,979,4944,7500,373,0,979,4613,4965,83,64,5125,265,2966,33535,61.57
"1550","2015","03","06",14,507,979,4953,7440,376,0,928,4240,4969,83,65,5316,262,3359,33703,61.64
"1551","2015","03","06",15,506,978,4976,7379,372,0,876,3506,4966,83,67,5272,261,3618,32802,60.3
"1552","2015","03","06",16,530,977,4824,7376,358,0,834,3285,4967,83,67,5066,261,3975,32417,56.71
"1553","2015","03","06",17,532,981,4875,7358,372,0,839,3231,4980,84,69,4704,264,4212,32537,56.63
"1554","2015","03","06",18,531,985,5076,7344,363,0,827,3364,4987,84,69,4268,263,4155,32794,59.13
"1555","2015","03","06",19,532,984,5052,7424,364,0,822,3438,4976,87,68,3565,263,4235,32434,73.1
"1556","2015","03","06",20,535,983,4974,7476,367,0,830,3395,4986,88,70,2881,260,4416,31756,81.22
"1557","2015","03","06",21,532,979,5004,7422,360,0,781,3232,4988,84,70,1822,260,4653,31328,89.34
"1558","2015","03","06",22,532,949,5238,7355,362,0,805,3615,4993,84,69,1011,268,4799,31563,80.93
"1559","2015","03","06",23,523,964,5041,7294,368,0,783,3321,4995,83,67,814,270,5037,30780,64.63
"1560","2015","03","06",24,518,942,4809,7091,363,0,753,2263,4993,83,69,788,269,5250,28352,62.04
"1561","2015","03","07",1,484,879,5383,7640,394,6,704,1362,5992,88,69,669,223,5706,29195,58.1
"1562","2015","03","07",2,474,882,5039,7513,381,2,695,821,5995,87,69,615,223,5397,27247,54.75
"1563","2015","03","07",3,475,839,4633,7165,370,409,697,695,5996,87,69,526,225,5337,25908,52.54
"1564","2015","03","07",4,476,835,4464,6970,370,1033,694,885,5996,87,67,509,223,5318,25239,48.41
"1565","2015","03","07",5,474,894,4458,7126,354,1547,687,882,5997,87,68,500,220,5212,24906,46.14
"1566","2015","03","07",6,476,846,4691,7122,370,1628,698,1203,5998,88,68,492,215,4846,25122,45.82
"1567","2015","03","07",7,474,928,4856,7211,374,1263,710,1672,6001,87,68,407,216,4548,26479,48.03
"1568","2015","03","07",8,474,954,5704,7339,399,58,772,2471,6008,87,71,433,216,4505,28626,50.8
"1569","2015","03","07",9,479,965,6115,7340,401,0,791,3395,6014,88,69,1030,214,4316,31163,56.56
"1570","2015","03","07",10,480,972,5986,7368,421,0,795,3841,6003,88,65,2521,216,4509,33525,59.12
"1571","2015","03","07",11,477,936,5542,7338,429,0,814,3913,5995,87,68,3856,212,5277,35090,58.44
"1572","2015","03","07",12,476,930,5816,7259,423,0,810,3696,5987,84,69,4567,206,6270,35728,56.53
"1573","2015","03","07",13,470,960,5578,7264,423,0,803,3077,5981,83,69,5040,207,7744,36666,56.96
"1574","2015","03","07",14,459,946,5271,7261,424,0,771,2138,5976,80,70,5198,209,9111,37123,57.45
"1575","2015","03","07",15,446,961,5011,7204,422,55,765,1228,5979,79,71,5261,212,9977,36437,56.71
"1576","2015","03","07",16,436,965,5118,7211,419,236,736,1061,5972,79,69,5178,219,10430,35790,55.29
"1577","2015","03","07",17,435,952,5179,7194,417,304,741,921,5967,79,67,4983,221,10705,35759,53.84
"1578","2015","03","07",18,440,938,5265,7224,415,31,748,1222,5965,80,68,4623,223,10788,35744,53.85
"1579","2015","03","07",19,434,939,5307,7246,414,0,734,1114,5967,82,69,3966,220,10636,35219,61.57
"1580","2015","03","07",20,434,965,5519,7289,414,0,743,1097,5979,83,69,3050,222,10053,34623,74.22
"1581","2015","03","07",21,436,960,5483,7246,416,0,752,1462,5987,84,71,1982,226,9154,33571,76.95
"1582","2015","03","07",22,437,966,5550,7214,415,0,751,2325,5993,84,71,1007,229,8098,32808,75.9
"1583","2015","03","07",23,446,961,5415,7092,428,0,739,2762,5997,83,71,715,229,7747,32358,63.52
"1584","2015","03","07",24,459,947,5289,7012,428,0,696,1903,5991,83,70,682,226,7183,30495,57.03
"1585","2015","03","08",1,515,596,4783,6210,290,114,609,1571,6738,83,60,614,234,4513,25996,60.68
"1586","2015","03","08",2,513,529,4665,5769,290,292,587,927,6744,84,62,553,220,4454,24316,57.53
"1587","2015","03","08",3,517,419,4534,5250,289,324,579,671,6745,84,61,551,218,4213,23179,54.14
"1588","2015","03","08",4,518,401,4420,5170,289,417,572,645,6744,84,61,532,232,3777,22471,50.17
"1589","2015","03","08",5,514,429,4267,5234,286,375,569,614,6744,84,60,474,233,3537,22303,48.47
"1590","2015","03","08",6,512,526,4194,5524,287,372,574,536,6749,84,61,447,217,3596,22681,48.21
"1591","2015","03","08",7,506,628,5023,6106,274,255,591,860,6749,84,59,249,205,3491,24489,48.36
"1592","2015","03","08",8,508,798,5623,6817,286,0,609,1338,6749,84,61,213,174,3086,26296,47.5
"1593","2015","03","08",9,518,889,6614,7097,354,0,657,2166,6746,84,58,610,171,2793,29064,50.63
"1594","2015","03","08",10,515,949,7055,7284,369,0,696,3675,6741,82,58,1282,170,2192,31757,50.16
"1595","2015","03","08",11,505,959,7403,7416,374,0,713,4630,6736,82,59,1981,164,2006,33400,51.4
"1596","2015","03","08",12,505,961,7480,7582,374,0,725,4259,6727,81,59,2908,155,2513,34584,54.79
"1597","2015","03","08",13,500,960,7238,7743,362,0,732,4061,6718,82,61,3627,160,3140,35454,54.86
"1598","2015","03","08",14,497,957,7046,7764,363,0,729,3794,6705,82,58,3778,165,4037,36131,53.9
"1599","2015","03","08",15,497,955,7132,7789,358,0,701,2811,6693,82,56,3721,168,5163,35671,49.51
"1600","2015","03","08",16,499,949,6921,7801,360,0,673,1943,6676,83,61,3646,167,5806,34894,44.29
"1601","2015","03","08",17,497,947,6617,7879,354,0,683,1986,6669,84,60,3264,168,5886,34694,39.66
"1602","2015","03","08",18,494,946,6446,7932,347,0,665,1431,6661,84,63,3154,169,6180,34571,40.8
"1603","2015","03","08",19,501,940,6058,7977,349,0,668,1139,6663,84,63,2892,182,6221,34103,49.46
"1604","2015","03","08",20,501,917,5693,8031,360,6,674,1147,6670,84,64,2205,196,5940,33145,57.14
"1605","2015","03","08",21,501,863,5762,8023,356,270,681,1490,6677,84,66,1269,199,5859,32361,63.13
"1606","2015","03","08",22,486,721,5860,7752,358,327,710,2570,6685,83,65,534,199,5907,32815,62.17
"1607","2015","03","08",23,502,750,5762,7842,355,73,691,2517,6690,83,63,309,199,5837,32270,55.98
"1608","2015","03","08",24,503,640,5959,7741,367,98,661,1529,6693,82,66,221,196,5457,30116,50.79
"1609","2015","03","09",1,495,713,4375,6204,364,289,599,626,6882,87,71,375,251,6590,26952,50.24
"1610","2015","03","09",2,496,652,4285,5903,352,233,570,461,6880,87,70,243,252,6237,25313,48.28
"1611","2015","03","09",3,491,560,4004,5968,352,616,557,516,6891,87,70,173,250,5647,24260,44.09
"1612","2015","03","09",4,477,576,4069,6091,352,1041,549,473,6893,87,70,123,250,5278,23668,40.06
"1613","2015","03","09",5,479,626,3902,5980,343,1048,556,457,6891,86,71,103,249,5221,23474,39.54
"1614","2015","03","09",6,462,636,3986,6166,347,1035,566,474,6893,86,69,103,253,5160,23785,44.24
"1615","2015","03","09",7,462,686,4256,6313,341,477,583,622,6893,86,70,83,253,5247,25545,54.7
"1616","2015","03","09",8,440,903,4866,6771,349,243,574,1126,6892,88,72,74,252,5380,27738,60.05
"1617","2015","03","09",9,434,950,5209,7235,368,212,604,1768,6891,87,73,268,257,5114,29367,68.44
"1618","2015","03","09",10,436,944,5420,7512,370,2,639,2542,6870,88,72,1013,273,4723,30911,65.91
"1619","2015","03","09",11,436,955,5431,7545,385,0,669,2909,6860,88,71,2112,277,4689,32129,62.87
"1620","2015","03","09",12,448,960,5429,7542,383,0,686,2956,6865,88,75,3075,278,4587,32728,61.8
"1621","2015","03","09",13,458,959,5528,7546,396,0,690,3060,6867,89,74,3666,276,4596,33263,61.81
"1622","2015","03","09",14,452,958,5282,7563,395,0,693,2946,6885,88,72,3944,279,4629,33310,61.71
"1623","2015","03","09",15,452,948,5027,7514,391,0,657,2070,6890,87,73,4290,276,4941,32357,58.07
"1624","2015","03","09",16,449,955,4983,7326,376,73,659,1269,6890,85,73,4379,274,5369,31587,56.67
"1625","2015","03","09",17,425,927,5109,7087,387,49,638,1275,6890,84,73,4061,275,5762,31649,56.56
"1626","2015","03","09",18,444,939,5243,7030,398,49,640,1334,6885,86,74,3548,278,5973,31760,57.32
"1627","2015","03","09",19,449,905,5441,6960,404,49,623,974,6884,86,73,2750,277,6469,31318,63.7
"1628","2015","03","09",20,448,844,5531,6829,406,161,634,1047,6885,86,76,1719,279,6737,30679,75.39
"1629","2015","03","09",21,447,795,5684,6649,405,325,646,2337,6886,86,75,777,281,6553,31003,75.2
"1630","2015","03","09",22,452,929,5926,6967,400,76,649,2863,6889,86,73,416,282,6540,32449,73.97
"1631","2015","03","09",23,445,875,5443,6612,407,104,611,1439,6892,87,72,360,282,6665,30037,62.26
"1632","2015","03","09",24,440,821,4871,6049,405,149,600,749,6889,88,71,254,283,6630,27687,56.26
"1633","2015","03","10",1,571,881,5174,6857,364,585,487,1254,5901,86,71,134,264,3477,24762,57.44
"1634","2015","03","10",2,576,847,4915,6512,356,586,469,670,5899,86,70,91,257,3349,23419,54.18
"1635","2015","03","10",3,563,750,4481,6064,355,678,464,499,5901,86,70,51,263,3413,22296,52.59
"1636","2015","03","10",4,572,614,4034,5827,351,768,467,507,5903,87,69,45,262,3466,21614,50.83
"1637","2015","03","10",5,571,549,4022,5620,326,855,468,597,5903,87,68,45,259,3209,21308,51.24
"1638","2015","03","10",6,569,591,4081,5716,314,856,461,548,5904,87,68,42,258,2968,21275,53.29
"1639","2015","03","10",7,575,612,4297,5827,309,735,465,577,5905,88,68,39,259,2893,21645,56.77
"1640","2015","03","10",8,572,605,4464,6034,299,328,468,1328,5905,87,68,41,262,2478,22779,62.29
"1641","2015","03","10",9,574,619,4916,6239,303,196,501,1504,5905,87,70,95,262,1960,23691,70.79
"1642","2015","03","10",10,571,838,5012,6512,315,5,528,2321,5903,87,70,466,263,1630,25714,71.31
"1643","2015","03","10",11,562,907,5223,6641,316,0,539,3282,5902,87,72,903,260,1380,27289,69.56
"1644","2015","03","10",12,557,903,5342,6579,314,0,541,2883,5902,85,68,1263,255,1804,27731,67.62
"1645","2015","03","10",13,562,882,5300,6529,309,0,523,2489,5903,85,72,1709,261,2425,27801,66.65
"1646","2015","03","10",14,562,892,5025,6462,307,0,515,2299,5902,84,71,2282,266,2627,27853,66.49
"1647","2015","03","10",15,560,891,5185,6390,292,0,517,1307,5900,84,70,2425,266,2865,27197,61.08
"1648","2015","03","10",16,561,735,5023,6130,298,0,506,732,5889,83,71,2253,265,3012,25771,59.01
"1649","2015","03","10",17,559,716,4916,6186,306,163,508,785,5806,83,72,1829,260,3024,25074,59.46
"1650","2015","03","10",18,565,746,5132,6286,311,195,507,1115,5628,83,73,1253,262,2798,24870,60.85
"1651","2015","03","10",19,568,855,5413,6462,318,195,506,1464,5478,83,72,661,262,2466,24916,71.2
"1652","2015","03","10",20,561,865,5283,6524,321,119,527,2593,5363,84,73,120,260,2016,25507,82.65
"1653","2015","03","10",21,565,876,5395,6573,320,0,538,4269,5247,85,73,46,259,1895,27876,86.2
"1654","2015","03","10",22,565,914,5568,6580,321,0,543,4514,5133,85,71,38,260,2004,28063,84.94
"1655","2015","03","10",23,563,903,5413,6664,321,74,529,3366,5046,85,70,37,260,2099,26179,71.02
"1656","2015","03","10",24,562,864,5363,6365,320,258,512,2307,4972,86,71,37,265,2301,24381,64.36
"1657","2015","03","11",1,567,0,4083,4311,317,1695,634,690,5029,51,62,21,266,8255,23837,57.38
"1658","2015","03","11",2,561,0,4107,3823,312,2559,583,752,5039,51,62,21,258,8031,22481,53.27
"1659","2015","03","11",3,554,0,4032,3692,311,2839,580,638,5045,51,60,21,258,7912,21630,50.16
"1660","2015","03","11",4,547,0,3948,3517,313,2952,589,556,5046,51,61,21,259,8517,21336,48.67
"1661","2015","03","11",5,549,0,3893,3542,310,2997,589,551,5046,51,60,21,259,9266,21363,48.72
"1662","2015","03","11",6,541,0,3938,3864,246,2835,584,666,5048,51,60,21,242,9222,22173,49.4
"1663","2015","03","11",7,547,0,4661,4415,249,2133,644,1017,5046,49,59,20,244,9901,24601,54.72
"1664","2015","03","11",8,563,38,4671,5190,324,1100,702,1118,5045,51,59,32,263,10530,27944,60.48
"1665","2015","03","11",9,577,119,4369,5707,377,764,733,1397,5045,51,59,182,266,10742,29981,67.97
"1666","2015","03","11",10,575,169,4455,5600,386,593,754,1482,5045,50,59,607,272,10720,31007,69.25
"1667","2015","03","11",11,569,177,4433,5729,398,278,694,1483,5043,53,61,1003,278,10682,31478,64.15
"1668","2015","03","11",12,554,177,4576,6229,395,257,706,1741,5035,52,60,1306,273,10304,31869,62.28
"1669","2015","03","11",13,554,193,4308,6846,398,15,731,1693,5031,57,61,1531,270,9958,31916,60.09
"1670","2015","03","11",14,557,185,4491,6734,401,64,817,1405,5027,55,64,1584,274,9669,31725,59.46
"1671","2015","03","11",15,554,186,4678,6649,398,72,816,1225,5025,51,63,1438,276,9326,30722,57.53
"1672","2015","03","11",16,561,187,5247,6937,401,0,828,951,5032,54,65,1219,278,8847,30112,55.72
"1673","2015","03","11",17,559,191,5653,7068,404,0,844,1308,5033,54,62,992,284,8114,29825,54.67
"1674","2015","03","11",18,558,245,6497,7270,406,0,858,3153,5035,54,63,328,290,7376,30200,56.26
"1675","2015","03","11",19,567,313,6889,7572,405,0,874,5011,5038,52,67,50,293,6729,32381,66.23
"1676","2015","03","11",20,571,326,7138,7706,407,0,864,4707,5043,51,67,34,294,6338,33199,74.99
"1677","2015","03","11",21,571,282,6287,7571,411,0,861,4263,5044,52,66,30,294,5912,33253,75.79
"1678","2015","03","11",22,574,220,6065,7453,412,0,849,4035,5045,53,65,21,295,5365,31957,71.74
"1679","2015","03","11",23,573,212,5569,7346,407,99,831,3125,5030,52,65,21,286,4923,29103,63.78
"1680","2015","03","11",24,573,211,5080,6976,399,293,814,1246,5029,52,64,21,284,4542,26365,58.72
"1681","2015","03","12",1,457,916,7144,7682,397,312,675,1034,5834,88,72,32,231,2492,27361,57.81
"1682","2015","03","12",2,448,933,5523,7545,382,669,652,418,5866,86,69,32,224,2887,25416,52.44
"1683","2015","03","12",3,450,898,4660,7191,378,1101,591,241,5899,86,67,31,221,3262,24155,50.45
"1684","2015","03","12",4,454,881,4493,6863,374,1700,584,258,5931,86,70,29,221,3564,23665,49.7
"1685","2015","03","12",5,453,724,4529,6627,363,1752,589,217,5960,86,70,29,219,3892,23566,49.84
"1686","2015","03","12",6,411,710,4673,6747,380,1835,589,260,5991,86,68,29,222,4187,24179,51.33
"1687","2015","03","12",7,410,834,5735,6945,381,1333,591,418,6021,86,69,29,214,4355,26721,56.71
"1688","2015","03","12",8,410,921,7782,7555,408,142,665,1036,6048,90,73,33,218,4415,31174,62.97
"1689","2015","03","12",9,407,932,8842,7634,425,1,778,1705,6044,100,72,117,220,4548,33483,68.96
"1690","2015","03","12",10,410,915,8585,7669,434,1,809,1905,6036,96,67,1034,217,4746,34347,66.55
"1691","2015","03","12",11,413,938,8621,7665,438,1,702,1569,6035,93,63,2187,220,4635,34486,62.8
"1692","2015","03","12",12,412,934,8229,7600,441,1,709,1089,6033,91,62,3142,216,4564,33967,59.72
"1693","2015","03","12",13,411,935,7910,7533,430,4,670,956,6034,90,67,3511,218,4568,33575,59.63
"1694","2015","03","12",14,416,918,7844,7522,435,1,670,881,6057,89,65,3552,218,4555,33385,59.43
"1695","2015","03","12",15,416,935,7463,7560,441,13,665,845,6067,90,68,3443,218,4550,32332,55.22
"1696","2015","03","12",16,416,927,7586,7436,431,372,655,711,6075,87,70,3145,217,4611,31915,51.34
"1697","2015","03","12",17,417,942,7829,7401,437,93,646,990,6078,87,72,2308,218,4634,31926,50.31
"1698","2015","03","12",18,406,941,9053,7485,437,32,677,1394,6077,88,73,918,221,4631,32890,54.55
"1699","2015","03","12",19,405,934,9970,7598,438,77,717,2532,6074,90,77,186,218,4808,35387,69.5
"1700","2015","03","12",20,412,893,9940,7527,441,22,708,3520,6075,88,80,67,220,4625,36017,73.25
"1701","2015","03","12",21,418,909,10036,7484,441,1,693,3384,6076,92,79,59,221,4511,35954,73.84
"1702","2015","03","12",22,432,923,9930,7538,432,1,699,2983,6079,92,78,57,226,4309,35001,68.94
"1703","2015","03","12",23,417,941,9526,7670,427,1,664,1982,6080,88,78,55,225,4111,32535,56.99
"1704","2015","03","12",24,415,926,8483,7506,424,1,649,792,6081,86,77,55,225,3897,29486,53.4
"1705","2015","03","13",1,547,117,3703,2722,280,982,1499,3582,7091,84,68,347,159,7652,26024,47.99
"1706","2015","03","13",2,518,0,3709,2578,275,1187,1458,3683,7093,83,68,192,155,7207,24497,41.05
"1707","2015","03","13",3,515,0,3671,2782,275,1499,1429,3299,7094,83,66,110,145,7073,23422,39.39
"1708","2015","03","13",4,513,0,3566,2433,270,1659,1413,2404,7095,83,66,56,140,7331,22967,39.27
"1709","2015","03","13",5,499,0,3798,2415,265,1729,1430,2500,7095,83,70,53,138,7477,22943,40.36
"1710","2015","03","13",6,506,0,3817,2508,268,1726,1454,2614,7095,84,67,58,142,7720,23535,41.82
"1711","2015","03","13",7,538,0,3930,2768,276,1134,1507,3153,7096,84,70,58,150,7751,25970,50.58
"1712","2015","03","13",8,547,0,4040,3286,300,176,1524,3567,7094,83,70,78,154,7881,29189,52.69
"1713","2015","03","13",9,541,0,4155,3691,313,1,1615,4699,7092,84,69,560,155,7885,31546,57.27
"1714","2015","03","13",10,537,0,4296,3816,313,0,1643,5205,7093,84,65,1518,156,7751,32454,58.97
"1715","2015","03","13",11,535,0,4023,3833,321,53,1639,4993,7088,84,69,2700,150,7898,32960,56.56
"1716","2015","03","13",12,537,0,3970,3740,333,55,1641,5117,7088,83,69,3612,159,7447,32904,55.67
"1717","2015","03","13",13,536,0,3964,3654,332,55,1638,5063,7089,84,71,4345,156,6730,32833,56.32
"1718","2015","03","13",14,529,0,3866,3603,334,55,1630,4596,7090,84,72,4646,153,6034,32326,54.86
"1719","2015","03","13",15,542,0,3870,3646,339,55,1627,3323,7088,84,71,4751,159,5869,31062,55.65
"1720","2015","03","13",16,543,0,3880,3601,329,194,1519,2872,7087,85,72,4687,157,5822,30153,53.76
"1721","2015","03","13",17,550,0,3934,3570,326,198,1524,2779,7086,84,71,4209,158,5977,29677,54.25
"1722","2015","03","13",18,554,0,3964,3560,326,111,1640,3093,7087,85,71,3308,158,6298,29551,55.46
"1723","2015","03","13",19,552,0,3985,3646,328,165,1612,4614,7087,85,70,1748,153,6874,29636,56.31
"1724","2015","03","13",20,548,0,4494,3989,328,0,1650,6704,7090,86,73,669,159,7186,31977,65.81
"1725","2015","03","13",21,544,0,4641,4168,336,0,1704,7193,7092,86,75,466,164,7206,33552,66.97
"1726","2015","03","13",22,542,0,4310,4153,334,0,1688,6636,7092,85,74,333,164,7196,32700,62.91
"1727","2015","03","13",23,544,0,4078,3963,334,0,1639,5639,7092,85,73,182,165,7307,30451,57.94
"1728","2015","03","13",24,529,0,3978,3455,318,194,1485,4302,7093,85,71,98,165,7231,28016,57.65
"1729","2015","03","14",1,518,0,4067,2898,284,557,1425,3943,7091,85,68,53,164,6908,26196,53.56
"1730","2015","03","14",2,513,0,3962,2591,281,552,1403,3563,7080,85,67,48,167,6294,24615,51.06
"1731","2015","03","14",3,511,0,4033,2371,277,1106,1444,3343,7037,85,64,29,162,6038,23337,47.59
"1732","2015","03","14",4,485,0,3927,2292,278,1278,1433,2559,6936,85,65,28,161,6085,22672,46.54
"1733","2015","03","14",5,480,0,3814,2191,273,1367,1411,2158,6769,85,65,28,157,6445,22392,43.6
"1734","2015","03","14",6,468,0,3947,2118,262,1665,1348,2193,6666,85,64,28,149,6528,22307,45.6
"1735","2015","03","14",7,501,0,4093,1999,262,1594,1361,2272,6671,84,63,30,150,6552,22785,49.02
"1736","2015","03","14",8,511,0,3911,2045,264,1215,1380,2158,6672,84,65,57,155,6573,23571,47.7
"1737","2015","03","14",9,514,0,3809,2211,272,340,1446,2676,6673,85,67,614,157,6279,25498,51.74
"1738","2015","03","14",10,512,0,3594,2751,272,35,1492,2997,6672,85,65,1670,159,6185,28233,53.36
"1739","2015","03","14",11,512,0,3442,2900,268,45,1495,2998,6674,85,65,3022,157,6449,29858,51.96
"1740","2015","03","14",12,512,0,3486,3035,271,55,1455,3316,6675,85,68,4128,159,6474,30223,50.71
"1741","2015","03","14",13,510,0,3413,2994,282,55,1456,2972,6677,85,65,4582,158,6872,29902,51.12
"1742","2015","03","14",14,513,0,3376,2841,280,124,1435,2763,6685,85,68,4807,160,6978,29821,50.49
"1743","2015","03","14",15,509,0,3237,2589,272,274,1427,2133,6683,84,68,4920,157,7234,28748,48.38
"1744","2015","03","14",16,489,0,3285,2264,270,436,1429,1775,6677,83,68,4953,159,7919,27381,43.49
"1745","2015","03","14",17,481,0,3392,2033,270,836,1424,1888,6679,85,69,4459,157,8297,26540,42.37
"1746","2015","03","14",18,474,0,3557,2022,270,671,1421,1929,6677,85,68,3726,158,8563,26308,46.73
"1747","2015","03","14",19,500,0,3913,2284,270,747,1453,2843,6679,85,67,2237,159,8493,26689,55.14
"1748","2015","03","14",20,510,0,4242,2661,267,96,1536,5140,6677,84,70,904,159,8015,28952,63.06
